"","Compound name","Floxed-ND1","Floxed-ND2","Floxed-ND3","Floxed-ND4","Floxed-HF1","Floxed-HF2","Floxed-HF3","Floxed-HF4","cKO-ND1","cKO-ND2","cKO-ND3","cKO-ND4","cKO-HF1","cKO-HF2","cKO-HF3","cKO-HF4"
"583","Pregnenolone",0.0001069301953125,0.00027491389558233,0.000165477908366534,0.000149307485928705,4.78133394495413e-05,6.72562230215829e-05,2.22044604925031e-16,2.22044604925031e-16,0.000229451780538302,0.000264198590225564,0.000159788545454546,0.000370734835164835,0.000137631031128404,4.45180776699028e-05,2.22044604925031e-16,3.08024505928854e-05
"584","Pro",0.00562852343525181,0.00546731470476189,0.0029576246797153,0.0032208353030303,0.0539920878863233,0.0391641165478423,0.0354840331818182,0.0364318549609375,0.00433749204710145,0.00334702885496184,0.00528963339047618,0.00369414576086956,0.00775882291505791,0.00837457252873565,0.00855259907114626,0.0286498798611111
"585","Progesterone",5.557630859375e-05,6.45540562248997e-05,2.73203386454183e-05,2.22044604925031e-16,1.1928752293578e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.41674948240165e-05,5.15250563909774e-05,2.22044604925031e-16,4.87110439560439e-05,3.02518287937743e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"586","Propionic acid",0.0104364510251799,0.00407208352380951,0.0145646350177936,0.0138844464962121,0.0155170618472469,0.0216662621763602,0.0103267133794467,0.0181061224804688,0.0140316072282609,0.0220692211450382,0.0129063038666666,0.0178094127355072,0.00894101353281853,0.00662058362068967,0.00639219385375495,0.00559438751984126
"587","Propionylcarnitine",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,8.68818827708704e-05,7.11180863039398e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.98902895752896e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"588","Prostaglandin B3
Prostaglandin A3",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.8985737410072e-05,2.33079661016949e-05,2.65711565836299e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.04893968871595e-05,4.76637475728154e-05,2.22044604925031e-16,2.51291304347826e-05
"589","Prostaglandin D1
Prostaglandin E1
Prostaglandin F2α",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000154385651376147,0.000301521384892087,0.000300705122410545,0.000225892704626334,2.22044604925031e-16,1.33862406015038e-05,1.89228181818182e-05,2.22044604925031e-16,0.000169035,9.39940194174755e-05,0.000127754540636042,0.000192954743083004
"590","Prostaglandin E2",7.1858902877698e-05,7.03675809523808e-05,3.76688256227758e-05,8.34749621212119e-05,3.76640142095915e-05,3.06042026266416e-05,2.22044604925031e-16,2.18809375e-05,7.35717028985507e-05,6.53302099236643e-05,9.57956571428569e-05,7.83710507246377e-05,3.71694594594594e-05,4.11706896551725e-05,4.05471541501977e-05,2.91046428571428e-05
"591","Protocatechuic acid",2.22044604925031e-16,2.33312952380952e-05,4.35577402135231e-05,2.22044604925031e-16,7.99087744227354e-05,9.41027016885551e-05,8.10248221343875e-05,2.22044604925031e-16,2.62486594202898e-05,2.22044604925031e-16,2.22044604925031e-16,1.53101268115942e-05,0.000198276196911197,0.000439893486590039,0.000283512114624506,4.60563888888888e-05
"592","Pterin",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,6.56675422138835e-06,2.22044604925031e-16,5.2008984375e-06,5.84989130434782e-06,3.15771374045802e-05,1.03067428571428e-05,1.23907427536232e-05,2.22044604925031e-16,1.24662643678161e-05,2.22044604925031e-16,2.22044604925031e-16
"593","Putrescine",0.000950183093525182,0.000430084514285713,0.00105983603202847,0.00102514469696969,0.0123009274245116,0.0113500974671669,0.00629720090909092,0.0058099575,0.00105904543478261,0.000825273511450384,0.000743279066666665,0.00114552190217391,0.00591035955598455,0.00688946883141764,0.00720978152173914,0.00541271174603173
"594","Pyridoxal",0.000116887895683453,0.000137136095238095,0.000108133042704626,0.000112723106060606,4.76251154529307e-05,2.60995684803001e-05,2.69910671936759e-05,5.150505859375e-05,0.000110043967391304,5.74144465648856e-05,0.000133277961904762,9.12185869565217e-05,7.19149806949807e-05,0.000150048927203065,8.06274110671938e-05,3.0797123015873e-05
"595","Pyridoxamine",1.04734172661871e-05,1.09470095238095e-05,1.2589359430605e-05,2.3789659090909e-05,6.19070692717585e-05,6.61511632270167e-05,1.6921185770751e-05,7.3352421875e-05,2.97932789855072e-05,4.76518702290077e-05,4.08398666666666e-05,3.3825036231884e-05,0.000125239961389961,0.000181234329501916,0.000122290849802372,4.22927579365078e-05
"596","Pyridoxamine 5'-phosphate",1.18350899280576e-05,9.75278095238093e-06,1.15154626334519e-05,4.05698674242423e-05,1.6253161634103e-05,2.97084990619136e-05,2.22044604925031e-16,1.000587890625e-05,2.61844565217391e-05,0.000148352022900764,5.90823238095237e-05,5.54128804347826e-05,1.35835135135135e-05,1.26043486590039e-05,1.32195652173913e-05,3.78242063492063e-06
"597","Pyridoxine",0.000186971366906475,0.000191738419047619,0.000210400960854092,0.000168635340909091,0.000151243658969805,0.000179999643527204,4.17288735177866e-05,0.000150556015625,0.000173156920289855,0.000131852099236642,0.000193489333333333,0.000125396775362319,5.37324903474903e-05,5.65518965517242e-05,4.85709683794467e-05,7.12913690476189e-05
"598","Pyroglutamine",9.1986330935252e-06,9.2386095238095e-06,1.6290177935943e-05,8.4963068181818e-06,2.22044604925031e-16,8.25958724202624e-06,2.22044604925031e-16,2.22044604925031e-16,1.03320652173913e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.30983783783784e-05,1.68058045977012e-05,8.03891304347827e-06,2.22044604925031e-16
"599","Pyrraline",5.49745323741008e-05,5.07542857142856e-05,3.62646263345195e-05,4.36742803030302e-05,2.04745115452931e-05,1.56076547842401e-05,1.0785138339921e-05,1.774423828125e-05,3.06501630434782e-05,4.04566603053436e-05,3.78559047619047e-05,2.77448188405797e-05,1.21281274131274e-05,1.60956896551724e-05,1.6713023715415e-05,2.22044604925031e-16
"600","Pyruvic acid",0.00129710102517986,0.00105989173333333,0.000267286192170818,0.000226015814393939,0.00541440456483126,0.00156955810506566,0.00947090681818183,0.001666987890625,0.00055235375,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000694318436293436,0.000805344291187741,0.00178571822134388,0.00623537537698411
"601","Quinic acid",3.78456834532375e-05,3.86541142857142e-05,5.38633629893238e-05,4.46985037878787e-05,0.000135590426287744,7.36478611632268e-05,0.000119951324110672,0.0001843498046875,3.82141666666667e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000113177837301587
"602","Quinolinic acid",2.36176258992806e-05,3.0859238095238e-05,2.40633629893238e-05,3.49142613636363e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.46848046875e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.12616091954023e-05,2.22044604925031e-16,2.22044604925031e-16
"603","Retinol",3.7963828125e-05,2.22044604925031e-16,4.53508366533865e-05,3.18107879924952e-05,2.22044604925031e-16,1.69446223021583e-05,2.22044604925031e-16,2.22044604925031e-16,9.90651345755693e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"604","Riboflavin",6.23913848920864e-05,0.000102553504761905,6.50285231316725e-05,6.16962499999999e-05,4.02981705150977e-05,3.32057973733583e-05,1.81446245059289e-05,3.692814453125e-05,6.09872282608695e-05,6.88286641221376e-05,0.0001012448,6.27367753623188e-05,7.33121428571428e-05,0.000126418237547893,6.20088735177866e-05,2.99442261904761e-05
"605","Ribose 1-phosphate
Xylulose 5-phosphate",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.24847091932457e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"606","Ribose 5-phosphate",0.000168485161870504,6.72175999999998e-05,3.75165302491103e-05,0.000362943598484848,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,7.75602173913043e-05,0.000950191545801529,0.000226027638095238,0.000583138496376811,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"607","Ribulose 5-phosphate",0.000285950503597123,0.000311048209523809,0.000116154003558719,0.000517997973484847,4.58584724689165e-05,5.39216885553469e-05,2.22044604925031e-16,5.79786328125e-05,0.000258390307971014,0.000909735209923666,0.000265660742857142,0.000663750054347826,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"608","Ricinoleic acid-1",2.22044604925031e-16,3.15481927710844e-05,2.63597011952191e-05,4.07794183864915e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,6.619983436853e-05,0.000143677669172932,4.90701636363637e-05,4.14638461538461e-05,2.22044604925031e-16,0.000131549320388349,4.28260777385159e-05,2.22044604925031e-16
"609","Ricinoleic acid-2",0.000231400234375,0.000283557871485944,0.000321861932270916,0.000200427673545966,0.000131090183486238,0.000189335377697842,9.41371186440676e-05,0.000114055462633452,0.000147304120082816,0.000377019530075188,0.0001958656,0.000197685915750916,0.000120018521400778,0.000418539961165048,0.000387310989399293,4.95703754940712e-05
"610","Ricinoleic acid-3",4.442453125e-05,5.98695381526106e-05,5.62315737051793e-05,9.89334521575982e-05,7.58186605504587e-05,0.000701178273381296,0.000297260546139359,9.29852313167259e-05,0.000104362836438923,7.30630263157894e-05,8.14749818181819e-05,0.000109863608058608,0.00322418128404669,0.000313661475728155,0.000234065865724382,0.000433694980237155
"611","Rumenic acid",0.00033807611328125,0.000177634859437751,0.000190691932270916,0.000315854615384615,5.77800183486238e-05,0.000131022589928058,0.00012489429378531,5.39581850533807e-05,0.000239262380952381,0.000171624943609022,0.000222683381818182,0.000178731007326007,0.000802890291828792,0.000218208,0.000121113833922261,0.00012252790513834
"612","S-Adenosylmethionine",2.03528956834533e-05,3.46655238095237e-06,2.57569750889679e-05,3.76451704545454e-05,6.37109058614565e-05,7.0876247654784e-05,2.80074703557313e-05,0.0001041438671875,6.61944565217391e-05,0.000211342748091604,8.15668190476188e-05,0.000108169492753623,3.40946138996139e-05,5.9392318007663e-05,4.86304347826088e-06,9.58585317460315e-06
"613","S-Carboxymethylcysteine",1.12701438848921e-05,2.22044604925031e-16,2.22044604925031e-16,6.27420454545453e-06,2.02327708703375e-05,2.34579924953095e-05,1.25732411067194e-05,9.26802734375e-06,6.42664855072464e-06,4.30076335877864e-06,2.22044604925031e-16,5.17432971014493e-06,1.10026447876448e-05,1.61548659003832e-05,3.40413636363637e-05,1.31643452380952e-05
"614","S-Equol",0.0026366603515625,0.0043834670682731,0.00333989888446215,0.00284836660412757,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00280287842650103,0.00277016526315789,0.00269114972727273,0.00371086236263736,0.000366280894941634,0.000780297398058251,6.3072332155477e-05,2.22044604925031e-16
"615","S-Methylglutathione",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.36163043478261e-06,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"616","S-Methylmethionine",7.37339928057555e-06,7.5302095238095e-06,2.22044604925031e-16,8.0551515151515e-06,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,6.85509057971014e-06,1.18230343511451e-05,7.98409523809522e-06,1.09935144927536e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"617","S-Sulfocysteine",1.57131474820144e-05,2.22044604925031e-16,1.67529715302491e-05,2.22044604925031e-16,2.59067317939609e-05,2.22044604925031e-16,1.72430039525692e-05,2.22044604925031e-16,2.05353985507246e-05,2.01797709923665e-05,2.22044604925031e-16,2.22044604925031e-16,1.51843629343629e-05,3.58688122605365e-05,6.9433695652174e-05,2.22044604925031e-16
"618","Saccharopine",2.95805035971224e-05,3.37366666666666e-05,3.23325266903914e-05,3.99326325757575e-05,0.0002045778330373,0.000249666716697936,0.000109695928853755,0.00017051376953125,2.48826630434783e-05,5.54521183206108e-05,4.06785714285713e-05,3.45313224637681e-05,0.000330583803088803,0.000292878467432951,0.000241842529644269,0.000169078293650793
"619","Saponarin",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.39510825688073e-05,4.47117446043166e-05,2.98200564971751e-05,3.88075266903914e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.70401167315174e-05,2.22044604925031e-16,2.22044604925031e-16,4.56024308300396e-05
"620","Sarcosine",0.000673151978417268,0.000793574780952379,0.000824371975088967,0.000392300606060605,0.00471466248667851,0.00319503090056284,0.00182061727272728,0.00340016154296875,0.0023820118115942,0.00020684574427481,0.000468109999999999,0.000665292318840579,0.000652221911196911,0.000714936685823756,0.0012374778853755,0.00307372430555555
"621","SDMA",6.72297302158275e-05,6.86012190476189e-05,6.58711209964412e-05,2.64692613636363e-05,0.000135641367673179,0.000139055121951219,4.83731225296443e-05,8.969294921875e-05,6.30635326086956e-05,4.40542748091604e-05,4.36947809523808e-05,7.07669565217391e-05,9.44053861003861e-05,9.03015708812262e-05,8.54706126482215e-05,6.76943650793649e-05
"622","Sebacic acid",3.62647841726619e-05,2.91507619047618e-05,2.96477046263345e-05,6.96225568181817e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.14768297101449e-05,6.83305534351147e-05,0.000100178457142857,4.26629710144927e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"623","Sedoheptulose 7-phosphate",0.000183336007194245,0.000186223161904761,8.71154982206405e-05,0.000345434962121211,7.24268738898757e-05,5.4962645403377e-05,2.22044604925031e-16,2.90770703125e-05,0.000146011539855072,0.000850792862595422,0.000251385314285714,0.000438859202898551,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"624","Sepiapterin",7.57620503597124e-06,2.22044604925031e-16,2.22044604925031e-16,7.40159090909089e-06,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,8.74872137404582e-06,2.22044604925031e-16,6.08021739130435e-06,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"625","Ser",0.00225294199640288,0.00226216495238095,0.00208624911032028,0.00293395426136363,0.00169821351687389,0.00136177283302063,0.00114672517786561,0.00252961451171875,0.00220348286231884,0.00416222908396948,0.00307907089523809,0.00335382255434782,0.00360054200772201,0.0053846400191571,0.00413962794466404,0.00182702452380952
"626","Ser-Glu",3.32454676258993e-05,3.26253904761904e-05,3.23986120996441e-05,4.9589015151515e-05,4.59514387211368e-05,4.70275984990618e-05,0.000107851343873518,5.33406640625e-05,3.47368478260869e-05,7.83295992366414e-05,5.85177904761903e-05,5.08066485507246e-05,0.000126481872586873,0.000130225191570881,0.000172588695652174,0.000134443115079365
"627","Serotonin",8.19910071942448e-06,8.24342857142855e-06,1.3944128113879e-05,1.71396590909091e-05,2.11625754884547e-05,1.54588367729831e-05,1.48507312252965e-05,1.216541015625e-05,2.17517210144927e-05,1.56332061068703e-05,2.10489904761904e-05,1.99296014492754e-05,2.80984555984556e-05,4.42631609195403e-05,4.72807707509882e-05,3.10010912698412e-05
"628","Sesamin",0.00010362072265625,5.2252530120482e-05,0.000107542330677291,5.04781801125702e-05,2.22044604925031e-16,5.42576079136692e-05,2.40151600753295e-05,2.15653558718861e-05,0.000149693395445135,3.93370676691729e-05,0.000100645290909091,7.29357326007325e-05,0.000119163910505836,3.24482912621359e-05,2.22044604925031e-16,2.22044604925031e-16
"629","Sinapic acid",4.57501618705037e-05,5.98498285714284e-05,4.09178825622775e-05,4.12482765151514e-05,5.19152575488455e-05,3.72142964352719e-05,4.08295849802372e-05,6.763197265625e-05,5.76176992753623e-05,2.16799427480917e-05,2.22044604925031e-16,2.06780072463768e-05,4.83085714285714e-05,6.91408045977013e-05,6.66775494071147e-05,3.53992261904761e-05
"630","Sitosterol",0.010916769765625,0.0121589141566265,0.0137562665537849,0.00800174500938084,0.00591600801834862,0.0021845503057554,0.00328114821092278,0.0037706762455516,0.0093152966873706,0.00630433934210526,0.00997421294545456,0.00812483864468864,0.00157806593385214,0.00820688504854367,0.00991161409893993,0.00559497851778657
"631","Sorbitol 6-phosphate",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,6.78950190839696e-05,2.1788819047619e-05,2.77729528985507e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"632","Spermidine",0.00084520271582734,0.000611041790476189,0.000978880800711742,0.00170216960227272,0.00180482607460036,0.00207721375234521,0.000549778339920949,0.00108745494140625,0.00122556148550725,0.00311997112595421,0.00215396411428571,0.00140371612318841,0.00118409391891892,0.000741250000000001,0.00109791824110672,0.000590411230158729
"633","Spermine",2.22044604925031e-16,1.75815428571428e-06,2.46170818505338e-06,7.35257575757574e-06,2.11997690941386e-05,3.91028517823639e-05,6.15486166007906e-06,1.828412109375e-05,5.5368115942029e-06,1.59112022900764e-05,7.08083809523808e-06,8.69041666666666e-06,4.61839768339768e-06,2.22044604925031e-16,4.4859090909091e-06,3.41160714285714e-06
"634","Sphinganine(d20:0)",0.0002391949609375,0.000219075020080322,0.000258742290836653,0.000357252213883676,0.000530829688073394,0.0010468815647482,0.000930845178907719,0.000647289395017793,0.000399925424430642,0.000433015921052631,0.000562105872727273,0.000413539249084249,0.00197423655642023,0.00290396733980582,0.00126466653710247,0.000987744545454547
"635","Sphinganine",0.00045609853515625,0.000356589799196788,0.000395893087649402,0.000702472232645402,0.00203359088073394,0.00327013755395684,0.00258880450094161,0.0015664337544484,0.000983510538302277,0.00100920646616541,0.00114920345454546,0.00136839545787546,0.00402787182879377,0.00332617112621359,0.00252571086572438,0.00198295075098815
"636","Sphingosine",0.00320550919921875,0.00300292038152611,0.00463846115537849,0.00667575606003751,0.00717996467889908,0.0150284561690648,0.0100898725800376,0.00708147692170818,0.0101715186956522,0.00928200851503759,0.00846852912727273,0.0134005481501831,0.0399185271789883,0.0336620320388349,0.0127660830565371,0.0125191803162056
"637","Sphingosine(d20:1)-1",4.302314453125e-05,4.23804618473896e-05,7.73389641434263e-05,6.32723452157597e-05,3.6703871559633e-05,0.000129841043165468,8.45097740112992e-05,8.00168327402134e-05,0.000122943540372671,0.000101612218045113,9.65365636363637e-05,9.53659890109889e-05,0.000231974610894941,9.34127572815532e-05,6.83619081272085e-05,5.7504090909091e-05
"638","Sphingosine(d20:1)-2",0.00043567109375,0.000457932730923696,0.000925870876494024,0.000809809793621011,0.000863196311926605,0.00188659773381295,0.00229296133709981,0.00149481048042704,0.000891850724637681,0.000876918872180451,0.00119029085454546,0.000820274633699633,0.00285950589494163,0.00356982386407766,0.00146314030035336,0.00132626326086957
"639","Stachydrine",0.0001894629676259,7.50367238095236e-05,0.000120986761565836,7.31662689393938e-05,5.78158792184725e-05,4.96319887429642e-05,2.87603557312253e-05,5.9459375e-05,0.000204729891304348,2.51832061068703e-05,3.19202476190475e-05,5.88214855072464e-05,2.22044604925031e-16,2.79702107279694e-05,3.03295652173913e-05,7.69279365079363e-05
"640","Stearic acid",0.0011733714453125,0.00118432642570281,0.00119772125498008,0.00191476024390243,0.00104150603669725,0.00253406974820144,0.00195232433145009,0.00116528633451957,0.00233215167701863,0.00173882227443609,0.00203432038181818,0.00242058465201465,0.00660892369649804,0.00485271454368931,0.00163325432862191,0.00194037808300396
"641","Stearidonic acid",3.017576171875e-05,2.78513855421687e-05,4.29592828685259e-05,3.5823114446529e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.62651552795031e-05,2.22044604925031e-16,2.55726727272728e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"642","Stearoyl ethanolamide",0.0019459696875,0.00179016026104418,0.00141260290836653,0.00292779833020637,0.000912746532110091,0.00248125525179857,0.00128662310734463,0.000634446245551601,0.00498654308488613,0.00396068516917293,0.00382403130909091,0.00617374239926739,0.0064806074319066,0.00398255642718446,0.00182835042402827,0.00116522096837945
"643","Stigmasterol",0.00107413296875,0.00124646397590362,0.00129581651394422,0.000834445703564726,0.000473938697247706,0.000260175359712231,0.00037389979284369,0.000416289768683274,0.00106005743271221,0.000828954342105263,0.00117781385454546,0.000945958864468864,0.000321051264591439,0.000867282058252425,0.000854207614840989,0.000469467727272728
"644","Suberic acid",5.15467805755397e-05,6.31599809523808e-05,3.03076690391459e-05,8.4710871212121e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.77542391304348e-05,5.51677290076337e-05,0.000116895733333333,5.77397282608695e-05,4.98328764478764e-05,6.1133888888889e-05,6.2649347826087e-05,2.35579365079365e-05
"645","Succinic acid",0.000263722158273382,0.000279601695238095,0.000251954679715302,0.000377568446969696,0.0118023728241563,0.0145173715572232,0.0522982010671938,0.0646042789648437,0.000297574655797101,0.000754975209923666,0.00147932278095238,0.00127302778985507,0.0122799916988417,0.00510002693486591,0.0125276420355731,0.0276284154563491
"646","Succinyladenosine",2.22044604925031e-16,6.30281904761903e-06,2.22044604925031e-16,2.22044604925031e-16,6.08098756660746e-05,2.84993245778611e-05,5.98358498023716e-05,6.74316796875e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.20125862068966e-05,1.88964229249012e-05,0.000148182222222222
"647","Succinylcarnitine",2.86968525179857e-05,3.89779619047618e-05,3.83298220640569e-05,2.74659469696969e-05,1.84475310834814e-05,2.04629643527204e-05,1.30061660079052e-05,1.27412890625e-05,2.96120108695652e-05,2.79141221374046e-05,5.65661142857141e-05,2.43362137681159e-05,2.14231274131274e-05,1.80090229885058e-05,2.31838537549407e-05,2.03027380952381e-05
"648","Sulfotyrosine",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.85266252220249e-05,2.22044604925031e-16,1.81657114624506e-05,1.322216796875e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.28087549407115e-05,2.68610317460317e-05
"649","Syringic acid",2.54380575539569e-05,2.72821142857142e-05,2.61955693950178e-05,2.19372916666666e-05,1.75595737122558e-05,1.88413508442776e-05,2.22044604925031e-16,3.264587890625e-05,3.10995471014493e-05,2.22044604925031e-16,2.22044604925031e-16,2.51590217391304e-05,0.000191065077220077,7.38475670498086e-05,0.000205491956521739,1.98809126984127e-05
"650","Taurine",0.00012224773381295,7.40249523809522e-05,9.50149999999999e-05,0.000581833579545453,0.0023205756660746,0.00111437564727955,0.00342125918972333,0.00059641126953125,0.000130592753623188,8.03082824427483e-05,5.16950095238094e-05,0.000326658061594203,9.06214092664092e-05,5.5467011494253e-05,0.00115335701581028,0.000836287678571427
"651","Tauro-β-muricholic acid-2",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.77120366972477e-05,3.99166546762591e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"652","Tauro-ω-muricholic acid-1
Tauro-α-muricholic acid-1
Tauro-β-muricholic acid-1",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,6.96742568807339e-05,5.73380035971224e-05,4.65139171374763e-05,7.87337900355871e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,7.85692049469965e-05,2.24464624505929e-05
"653","Tauro-ω-muricholic acid-2
Tauro-α-muricholic acid-2
Tauro-β-muricholic acid-3",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.21089541284403e-05,7.03102877697843e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,7.09233568904594e-05,2.22044604925031e-16
"654","Tauro-ω-muricholic acid-3
Tauro-α-muricholic acid-3
Tauro-β-muricholic acid-4",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.87208990825688e-05,2.8269082733813e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.08573980582524e-05,0.000125898356890459,1.74293280632411e-05
"655","Tauro-ω-muricholic acid-4
Tauro-α-muricholic acid-4
Tauro-β-muricholic acid-5",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.41382935779816e-05,6.37866546762591e-05,2.22044604925031e-16,2.68804270462633e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"656","Tauro-ω-muricholic acid-5
Tauro-α-muricholic acid-5",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.95167266187051e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,9.46583038869258e-05,2.22044604925031e-16
"657","Tauro-ω-muricholic acid-6
Tauro-α-muricholic acid-6
Tauro-β-muricholic acid-6",0.0001725052734375,0.000185247791164659,0.000206071494023904,0.000137234709193245,0.000320157688073394,0.000509918291366907,2.22044604925031e-16,5.15683274021352e-05,0.000184011469979296,7.23165601503759e-05,0.000175209509090909,0.000290278113553113,2.22044604925031e-16,2.22044604925031e-16,0.000608008356890459,5.23402371541503e-05
"658","Taurochenodeoxycholic acid",1.88083984375e-05,4.23253413654619e-05,2.22044604925031e-16,3.21334146341463e-05,0.000105638788990826,0.00019913332733813,2.22044604925031e-16,2.22044604925031e-16,6.91110973084886e-05,1.01517857142857e-05,5.01237090909091e-05,2.78400183150183e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"659","Taurocholic acid",0.00020534080078125,0.000202917289156627,0.000118637151394422,0.000164549493433395,0.0322901540183486,0.0606852266187052,0.00863013572504706,0.0102312043594306,0.000141544865424431,5.8760939849624e-05,0.000163907727272727,0.000157687326007326,0.000185603793774319,0.000694615922330096,0.0194527960424028,0.0026783938339921
